일자	현찰사실때	현찰파실때	송금보낼때	송금받을때	T/C사실때	외화수표파실때	매매기준율	직전대비	환가료율	미화환산율
2015-02-10	"1,116.20"	"1,077.80"	"1,107.60"	"1,086.40"	"1,110.17"	0.00	"1,097.00"	8.70	2.02220	1.0000
2015-02-09	"1,107.35"	"1,069.25"	"1,098.80"	"1,077.80"	"1,101.36"	0.00	"1,088.30"	-0.90	2.02150	1.0000
2015-02-06	"1,108.27"	"1,070.13"	"1,099.70"	"1,078.70"	"1,102.28"	0.00	"1,089.20"	0.00	2.02100	1.0000
2015-02-05	"1,108.27"	"1,070.13"	"1,099.70"	"1,078.70"	"1,102.28"	0.00	"1,089.20"	-9.10	2.02350	1.0000
2015-02-04	"1,117.53"	"1,079.07"	"1,108.90"	"1,087.70"	"1,111.48"	0.00	"1,098.30"	-2.90	2.02100	1.0000
2015-02-03	"1,120.48"	"1,081.92"	"1,111.80"	"1,090.60"	"1,114.42"	0.00	"1,101.20"	5.30	2.01950	1.0000
2015-02-02	"1,115.08"	"1,076.72"	"1,106.50"	"1,085.30"	"1,109.06"	0.00	"1,095.90"	5.10	2.02120	1.0000
2015-01-30	"1,109.89"	"1,071.71"	"1,101.30"	"1,080.30"	"1,103.89"	0.00	"1,090.80"	7.90	2.02090	1.0000
2015-01-29	"1,101.86"	"1,063.94"	"1,093.30"	"1,072.50"	"1,095.90"	0.00	"1,082.90"	0.80	2.02050	1.0000
2015-01-28	"1,101.04"	"1,063.16"	"1,092.50"	"1,071.70"	"1,095.09"	0.00	"1,082.10"	2.80	2.01800	1.0000
2015-01-27	"1,098.19"	"1,060.41"	"1,089.70"	"1,068.90"	"1,092.26"	0.00	"1,079.30"	-4.80	2.01900	1.0000
2015-01-26	"1,103.08"	"1,065.12"	"1,094.60"	"1,073.60"	"1,097.11"	0.00	"1,084.10"	-1.20	2.01770	1.0000
2015-01-23	"1,104.30"	"1,066.30"	"1,095.80"	"1,074.80"	"1,098.33"	0.00	"1,085.30"	-1.50	2.01820	1.0000
2015-01-22	"1,105.82"	"1,067.78"	"1,097.30"	"1,076.30"	"1,099.85"	0.00	"1,086.80"	2.40	2.01670	1.0000
2015-01-21	"1,103.38"	"1,065.42"	"1,094.90"	"1,073.90"	"1,097.42"	0.00	"1,084.40"	4.60	2.01850	1.0000
2015-01-20	"1,098.70"	"1,060.90"	"1,090.20"	"1,069.40"	"1,092.76"	0.00	"1,079.80"	2.50	2.01870	1.0000
2015-01-19	"1,096.16"	"1,058.44"	"1,087.70"	"1,066.90"	"1,090.23"	0.00	"1,077.30"	-6.80	2.01800	1.0000
2015-01-16	"1,103.08"	"1,065.12"	"1,094.60"	"1,073.60"	"1,097.11"	0.00	"1,084.10"	4.20	2.01800	1.0000
2015-01-15	"1,098.80"	"1,061.00"	"1,090.30"	"1,069.50"	"1,092.86"	0.00	"1,079.90"	-1.60	2.01820	1.0000
2015-01-14	"1,100.43"	"1,062.57"	"1,091.90"	"1,071.10"	"1,094.48"	0.00	"1,081.50"	-1.50	2.01650	1.0000
2015-01-13	"1,101.96"	"1,064.04"	"1,093.40"	"1,072.60"	"1,096.00"	0.00	"1,083.00"	-9.20	2.01650	1.0000
2015-01-12	"1,111.32"	"1,073.08"	"1,102.70"	"1,081.70"	"1,105.31"	0.00	"1,092.20"	-6.30	2.01670	1.0000
2015-01-09	"1,117.73"	"1,079.27"	"1,109.10"	"1,087.90"	"1,111.69"	0.00	"1,098.50"	-1.20	2.01620	1.0000
2015-01-08	"1,118.95"	"1,080.45"	"1,110.30"	"1,089.10"	"1,112.90"	0.00	"1,099.70"	-4.20	2.01650	1.0000
2015-01-07	"1,123.22"	"1,084.58"	"1,114.50"	"1,093.30"	"1,117.15"	0.00	"1,103.90"	-4.80	2.01770	1.0000
2015-01-06	"1,128.11"	"1,089.29"	"1,119.40"	"1,098.00"	"1,122.01"	0.00	"1,108.70"	6.10	2.01800	1.0000
2015-01-05	"1,121.90"	"1,083.30"	"1,113.20"	"1,092.00"	"1,115.84"	0.00	"1,102.60"	3.40	2.01750	1.0000
2015-01-02	"1,118.44"	"1,079.96"	"1,109.80"	"1,088.60"	"1,112.40"	0.00	"1,099.20"	0.00	2.02120	1.0000
